405	-0.0105657
406.185	0.0412202
407.37	0.0753472
408.555	0.102875
409.74	0.133952
410.925	0.17119
412.11	0.20804
413.295	0.236641
414.48	0.266611
415.665	0.297849
416.85	0.319455
418.035	0.336922
419.22	0.339656
420.405	0.332972
421.59	0.326319
422.775	0.323168
423.96	0.330545
425.145	0.323385
426.33	0.328161
427.515	0.343364
428.7	0.344521
429.885	0.337195
431.07	0.330935
432.255	0.32741
433.44	0.328857
434.625	0.297005
435.81	0.292351
436.995	0.30868
438.18	0.325401
439.365	0.334414
440.55	0.342214
441.735	0.35383
442.92	0.361379
444.105	0.361975
445.29	0.368464
446.475	0.378402
447.66	0.384957
448.845	0.379335
450.03	0.373856
451.215	0.370133
452.4	0.358142
453.585	0.353308
454.77	0.369202
455.955	0.377892
457.14	0.391456
458.325	0.399787
459.51	0.398913
460.695	0.396011
461.88	0.400134
463.065	0.416516
464.25	0.453624
465.435	0.465338
466.62	0.495796
467.805	0.515976
468.99	0.546297
470.175	0.572511
471.36	0.601849
472.545	0.650672
473.73	0.701701
474.915	0.748728
476.1	0.776233
477.285	0.786174
478.47	0.814934
479.655	0.857784
480.84	0.896168
482.025	0.916281
483.21	0.91812
484.395	0.915102
485.58	0.927431
486.765	0.910866
487.95	0.906682
489.135	0.911582
490.32	0.917398
491.505	0.89817
492.69	0.859703
493.875	0.825331
495.06	0.789248
496.245	0.76322
497.43	0.735825
498.615	0.692428
499.8	0.653995
500.985	0.624723
502.17	0.608555
503.355	0.59433
504.54	0.57598
505.725	0.564989
506.91	0.534722
508.095	0.527165
509.28	0.505644
510.465	0.473303
511.65	0.466122
512.835	0.464167
514.02	0.449823
515.205	0.437263
516.39	0.446004
517.575	0.454476
518.76	0.446132
519.945	0.445637
521.13	0.433193
522.315	0.427366
523.5	0.415395
524.685	0.406217
525.87	0.412597
527.055	0.422591
528.24	0.411402
529.425	0.40227
530.61	0.421253
531.794	0.434677
532.98	0.431603
534.165	0.449494
535.35	0.458344
536.535	0.456498
537.719	0.46567
538.905	0.481685
540.09	0.48855
541.274	0.520068
542.46	0.527634
543.644	0.542154
544.829	0.543197
546.015	0.536169
547.199	0.534382
548.384	0.541999
549.57	0.547784
550.754	0.538121
551.94	0.521202
553.124	0.510834
554.309	0.486502
555.495	0.486918
556.679	0.469314
557.864	0.452324
559.049	0.446567
560.234	0.432223
561.419	0.406358
562.604	0.401355
563.789	0.407397
564.974	0.391458
566.159	0.395071
567.344	0.392043
568.529	0.386051
569.714	0.387317
570.899	0.395963
572.084	0.404128
573.269	0.41189
574.454	0.420235
575.639	0.408772
576.824	0.403666
578.009	0.40981
579.194	0.402102
580.379	0.406108
581.564	0.407575
582.749	0.393141
583.934	0.379927
585.119	0.384557
586.304	0.392879
587.489	0.385267
588.674	0.39374
589.859	0.396121
591.044	0.391072
592.229	0.407314
593.414	0.408081
594.599	0.407272
595.784	0.41649
596.969	0.424807
598.154	0.428136
599.339	0.438642
600.524	0.448024
601.709	0.455304
602.894	0.466872
604.079	0.461478
605.264	0.448551
606.449	0.457039
607.634	0.464285
608.819	0.464277
610.004	0.46158
611.189	0.449328
612.374	0.427054
613.559	0.424083
614.744	0.412487
615.929	0.399246
617.114	0.381993
618.299	0.359893
619.484	0.32942
620.669	0.30592
621.854	0.300662
623.039	0.309036
624.224	0.311946
625.409	0.295419
626.594	0.272245
627.779	0.251507
628.964	0.226175
630.149	0.20682
631.334	0.207143
632.519	0.196183
633.704	0.187468
634.889	0.174738
636.074	0.168355
637.259	0.169187
638.444	0.163631
639.629	0.163178
640.814	0.150012
641.999	0.134971
643.184	0.121514
644.369	0.106704
645.554	0.102734
646.739	0.0970005
647.924	0.0893587
649.109	0.0847368
650.294	0.0785636
651.479	0.0727621
652.664	0.0764865
653.849	0.0783997
655.034	0.0843806
656.219	0.0774622
657.404	0.0944706
658.589	0.117064
659.774	0.134938
660.959	0.150731
662.144	0.163526
663.329	0.18677
664.514	0.20723
665.699	0.212004
666.884	0.221397
668.069	0.238414
669.254	0.252395
670.439	0.271316
671.624	0.292286
672.809	0.312254
673.994	0.318035
675.179	0.32121
676.364	0.321123
677.549	0.315819
678.734	0.310529
679.919	0.298594
681.104	0.278344
682.289	0.272856
683.474	0.265635
684.659	0.258361
685.844	0.256997
687.029	0.263241
688.214	0.266344
689.399	0.268849
690.584	0.248854
691.769	0.227666
692.954	0.222747
694.139	0.216118
695.324	0.200734
696.509	0.196306
697.694	0.197526
698.879	0.195808
700.064	0.190669
701.249	0.175501
702.434	0.169482
703.619	0.177338
704.804	0.175991
705.989	0.173283
707.174	0.161841
708.359	0.144325
709.544	0.142765
710.729	0.15603
711.914	0.158573
713.099	0.157652
714.284	0.178578
715.469	0.182799
716.654	0.185124
717.839	0.177297
719.024	0.190871
720.209	0.198335
721.394	0.194442
722.579	0.200401
723.764	0.209689
724.949	0.213259
726.134	0.218275
727.319	0.224885
728.504	0.224731
729.689	0.224982
730.874	0.218149
732.059	0.222383
733.244	0.213986
734.429	0.206986
735.614	0.207924
736.799	0.218474
737.984	0.221869
739.169	0.222453
740.354	0.224482
741.539	0.217754
742.724	0.204349
743.909	0.192043
745.094	0.182409
746.279	0.184746
747.464	0.193175
748.649	0.188269
749.834	0.174766
751.019	0.161228
752.204	0.160062
753.389	0.16434
754.574	0.156421
755.759	0.138419
756.944	0.131535
758.129	0.132336
759.314	0.128154
760.499	0.12068
761.684	0.119121
762.869	0.121031
764.054	0.11495
765.239	0.102624
766.424	0.0901651
767.609	0.078813
768.794	0.0852717
769.979	0.0932678
771.164	0.0873738
772.349	0.0778634
773.534	0.0681772
774.719	0.0743032
775.904	0.0757077
777.089	0.0703304
778.274	0.069321
779.459	0.0690906
780.644	0.0642734
781.829	0.0627161
783.014	0.0685382
784.199	0.0735278
785.384	0.0726247
786.569	0.079198
787.754	0.0746547
788.939	0.0680426
790.124	0.0741956
791.309	0.0664526
792.494	0.0635703
793.679	0.0579454
794.864	0.0367174
796.049	0.0227458
797.234	0.0277278
798.419	0.0347473
799.604	0.0363432
800.789	0.0388695
801.974	0.0392752
803.159	0.0426576
804.344	0.048391
805.529	0.0488515
806.714	0.0737475
807.899	0.102657
809.084	0.120573
810.269	0.158081
811.453	0.18438
812.639	0.202409
813.824	0.243378
815.008	0.277972
816.194	0.287461
817.379	0.305535
818.563	0.332474
819.749	0.346997
820.933	0.356828
822.118	0.369347
823.304	0.388914
824.488	0.390562
825.674	0.385822
826.858	0.391768
828.043	0.38395
829.229	0.387655
830.413	0.389692
831.598	0.391872
832.784	0.389964
833.968	0.392938
835.153	0.409337
836.338	0.432958
837.523	0.453522
838.708	0.484351
839.893	0.528693
841.078	0.568783
842.263	0.606531
843.448	0.651923
844.633	0.692573
845.818	0.736422
847.003	0.779923
848.188	0.807875
849.373	0.847264
850.558	0.883618
851.743	0.916801
852.928	0.928391
854.113	0.939864
855.298	0.943871
856.483	0.948225
857.668	0.944072
858.853	0.919835
860.038	0.897591
861.223	0.885568
862.408	0.866302
863.593	0.835943
864.778	0.806369
865.963	0.775566
867.148	0.73581
868.333	0.702145
869.518	0.683105
870.703	0.650038
871.888	0.627362
873.073	0.606695
874.258	0.561769
875.443	0.525007
876.628	0.484071
877.813	0.472077
878.998	0.435363
880.183	0.404884
881.368	0.390696
882.553	0.363872
883.738	0.337284
884.923	0.319371
886.108	0.303614
887.293	0.284164
888.478	0.269848
889.663	0.269948
890.848	0.26625
892.033	0.248426
893.218	0.239561
894.403	0.246542
895.588	0.251252
896.773	0.25086
897.958	0.272521
899.143	0.273875
900.328	0.289278
901.513	0.292137
902.698	0.299188
903.883	0.317907
905.068	0.339083
906.253	0.336834
907.438	0.349545
908.623	0.352526
909.808	0.358757
910.993	0.378173
912.178	0.39042
913.363	0.402891
914.548	0.421871
915.733	0.427625
916.918	0.429844
918.103	0.434284
919.288	0.44507
920.473	0.462366
921.658	0.471167
922.843	0.471826
924.028	0.473821
925.213	0.478805
926.398	0.476185
927.583	0.474652
928.768	0.466855
929.953	0.451703
931.138	0.437056
932.323	0.407355
933.508	0.378228
934.693	0.366831
935.878	0.333165
937.063	0.301342
938.248	0.268302
939.433	0.233185
940.618	0.226275
941.803	0.204367
942.988	0.193039
944.173	0.175378
945.358	0.167698
946.543	0.16471
947.728	0.158046
948.913	0.157565
950.098	0.1609
951.283	0.164417
952.468	0.157164
953.653	0.154915
954.838	0.166696
956.023	0.179564
957.208	0.199655
958.393	0.206456
959.578	0.199237
960.763	0.204977
961.948	0.197397
963.133	0.199841
964.318	0.195818
965.503	0.198525
966.688	0.207564
967.873	0.204727
969.058	0.215139
970.243	0.212656
971.428	0.220548
972.613	0.21702
973.798	0.218757
974.983	0.223347
976.168	0.218906
977.353	0.219842
978.538	0.213185
979.723	0.223834
980.908	0.240357
982.093	0.24002
983.278	0.247663
984.463	0.256042
985.648	0.255788
986.833	0.246556
988.018	0.239598
989.203	0.23097
990.388	0.228854
991.573	0.226101
992.758	0.216447
993.943	0.212876
995.128	0.217495
996.313	0.22796
997.498	0.231884
998.683	0.224581
999.868	0.226212
1001.05	0.225464
1002.24	0.214536
1003.42	0.217206
1004.61	0.225094
1005.79	0.237647
1006.98	0.250588
1008.16	0.263792
1009.35	0.266865
1010.53	0.259533
1011.72	0.257292
1012.9	0.256489
1014.09	0.25961
1015.27	0.260476
1016.46	0.259721
1017.64	0.253749
1018.83	0.254253
1020.01	0.270219
1021.2	0.280871
1022.38	0.289636
1023.57	0.298965
1024.75	0.316422
1025.94	0.317715
1027.12	0.340138
1028.31	0.372236
1029.49	0.397498
1030.68	0.422817
1031.86	0.433818
1033.05	0.451535
1034.23	0.474361
1035.42	0.486791
1036.6	0.506806
1037.79	0.530948
1038.97	0.556038
1040.16	0.578506
1041.34	0.600059
1042.53	0.604144
1043.71	0.617445
1044.9	0.633894
1046.08	0.648378
1047.27	0.658756
1048.45	0.680527
1049.64	0.701759
1050.82	0.708199
1052.01	0.714551
1053.19	0.731296
1054.38	0.741921
1055.56	0.742933
1056.75	0.730311
1057.93	0.720507
1059.12	0.718063
1060.3	0.72198
1061.49	0.729558
1062.67	0.719962
1063.86	0.695706
1065.04	0.678496
1066.23	0.658699
1067.41	0.63316
1068.6	0.62336
1069.78	0.614793
1070.97	0.591746
1072.15	0.56883
1073.34	0.55489
1074.52	0.540985
1075.71	0.529699
1076.89	0.510118
1078.08	0.486912
1079.26	0.47457
1080.45	0.452467
1081.63	0.433247
1082.82	0.42956
1084	0.415921
1085.19	0.402599
1086.37	0.383244
1087.56	0.371203
1088.74	0.367434
1089.93	0.356979
1091.11	0.34686
1092.3	0.355174
1093.48	0.358514
1094.67	0.354547
1095.85	0.363788
1097.04	0.36098
1098.22	0.366024
1099.41	0.376788
1100.59	0.374653
1101.78	0.370513
1102.96	0.373209
1104.15	0.380397
1105.33	0.380051
1106.52	0.37702
1107.7	0.380192
1108.89	0.372881
1110.07	0.369616
1111.26	0.378083
1112.44	0.377305
1113.63	0.367868
1114.81	0.353607
1116	0.350844
1117.18	0.343781
1118.37	0.331823
1119.55	0.321107
1120.74	0.304302
1121.92	0.29842
1123.11	0.278649
1124.29	0.26573
1125.48	0.248119
1126.66	0.234826
1127.85	0.203931
1129.03	0.160756
1130.22	0.133481
1131.4	0.110557
1132.59	0.105404
1133.77	0.0938689
1134.96	0.0818356
1136.14	0.0725418
1137.33	0.0692487
1138.51	0.0630635
1139.7	0.0523685
1140.88	0.053214
1142.07	0.0377697
1143.25	0.0298411
1144.44	0.0275497
1145.62	0.0316862
1146.81	0.0417264
1147.99	0.0522668
1149.18	0.0604915
1150.36	0.0520122
1151.55	0.0542349
1152.73	0.0617913
1153.92	0.0629404
1155.1	0.0556846
1156.29	0.0550264
1157.47	0.0479607
1158.66	0.0443668
1159.84	0.0580091
1161.03	0.0692033
1162.21	0.0769215
1163.4	0.0773057
1164.58	0.069971
1165.77	0.0540956
1166.95	0.0494363
1168.14	0.0506774
1169.32	0.0435887
1170.51	0.0323459
